PayrollID,EmployeeID,Month,BasicPay,Bonus
2317,224,2024-06-01,68796,12558
2318,1950,2024-05-01,17336,11516
2319,1790,2024-02-01,72973,5469
2320,1158,2024-02-01,16503,5604
2321,1718,2024-10-01,43989,3510
2322,1727,2023-08-01,55354,4168
2323,1076,2024-11-01,31408,10993
2324,1325,2023-02-01,68539,13928
2325,469,2024-06-01,24763,4342
2326,1558,2024-06-01,50176,13205
2327,1501,2023-02-01,41041,10666
2328,1612,2024-06-01,47321,13017
2329,895,2024-10-01,54517,4865
2330,995,2023-12-01,54558,10677
2331,1362,2023-04-01,67172,6932
2332,623,2023-12-01,40905,4474
2333,1107,2023-10-01,19648,6119
2334,1004,2023-07-01,23576,3163
2335,1184,2023-06-01,48460,5646
2336,1551,2023-06-01,42279,14814
2337,50,2023-01-01,50550,4951
2338,1398,2023-04-01,31917,10732
2339,1039,2024-11-01,20605,4972
2340,159,2023-09-01,37115,3355
2341,616,2024-12-01,79146,10121
2342,1438,2023-04-01,27696,14337
2343,1276,2023-08-01,23690,4134
2344,1721,2024-04-01,23382,13195
2345,1657,2024-12-01,74777,14904
2346,365,2024-02-01,73635,12924
2347,1115,2024-08-01,58864,6918
2348,554,2023-05-01,19162,9638
2349,1837,2024-09-01,15995,9937
2350,1940,2023-12-01,31271,6608
2351,290,2023-02-01,48836,8287
2352,514,2023-11-01,77893,9535
2353,966,2023-09-01,40589,10794
2354,844,2023-02-01,37517,6819
2355,1624,2023-03-01,65425,8362
2356,1105,2024-11-01,16919,8479
2357,1827,2024-01-01,67781,14684
2358,1523,2024-11-01,75714,9206
2359,257,2023-09-01,16803,10610
2360,186,2024-04-01,59719,10519
2361,1690,2023-05-01,46189,1102
2362,873,2024-03-01,44259,10262
2363,1927,2023-12-01,48444,8183
2364,203,2024-04-01,23179,10763
2365,321,2023-04-01,40774,12728
2366,156,2024-11-01,65885,8354
2367,1354,2023-11-01,69455,7093
2368,49,2024-11-01,60127,11644
2369,93,2024-12-01,72627,6805
2370,887,2024-09-01,43238,3026
2371,1660,2023-11-01,54806,10314
2372,1856,2023-01-01,77641,13986
2373,1782,2023-04-01,69953,6813
2374,439,2024-05-01,17139,12619
2375,833,2024-02-01,22697,2460
2376,974,2023-07-01,64072,7312
2377,398,2024-04-01,75021,13785
2378,1791,2024-06-01,71746,13832
2379,1735,2023-03-01,58496,13874
2380,609,2023-11-01,79453,13501
2381,1168,2024-02-01,15369,6452
2382,1532,2023-12-01,25576,14394
2383,293,2024-06-01,65334,7789
2384,1225,2023-02-01,20146,5585
2385,835,2024-10-01,37287,9569
2386,1339,2023-02-01,40868,9462
2387,399,2023-07-01,30314,14837
2388,252,2024-04-01,60991,10401
2389,1166,2023-11-01,67282,7575
2390,642,2024-09-01,21578,5697
2391,1880,2024-02-01,51160,13765
2392,196,2024-09-01,58339,2102
2393,875,2024-05-01,37579,5346
2394,801,2024-10-01,73002,5949
2395,560,2024-07-01,71064,11363
2396,175,2023-03-01,60568,2951
2397,1874,2024-07-01,64077,7124
2398,1310,2023-06-01,78638,6229
2399,616,2023-10-01,31683,11864
2400,986,2023-10-01,36250,6045
2401,210,2023-12-01,60913,12007
2402,7,2023-06-01,35808,8388
2403,1133,2023-02-01,78416,11158
2404,292,2023-09-01,37894,2451
2405,675,2024-12-01,52631,5363
2406,888,2024-01-01,39718,13350
2407,1374,2024-07-01,30029,10214
2408,1878,2024-06-01,29172,11599
2409,1215,2024-03-01,15938,12097
2410,972,2023-05-01,54818,13807
2411,151,2023-10-01,32689,1953
2412,1464,2023-01-01,25742,6218
2413,1210,2024-11-01,40669,5423
2414,1412,2024-02-01,71752,1546
2415,1988,2023-10-01,78780,14578
2416,452,2023-06-01,61799,3487
2417,1081,2023-07-01,61563,9965
2418,1703,2024-10-01,72619,7190
2419,340,2023-10-01,32878,3291
2420,1540,2023-12-01,57334,14647
2421,114,2023-06-01,54340,14883
2422,1223,2023-12-01,70661,2554
2423,826,2023-10-01,51805,12272
2424,195,2023-01-01,48659,8988
2425,616,2024-08-01,21293,8974
2426,486,2023-08-01,64757,5364
2427,194,2024-07-01,68558,13235
2428,454,2024-08-01,20890,12564
2429,695,2023-01-01,25904,5800
2430,1660,2024-01-01,29722,9517
2431,1573,2023-05-01,46183,3508
2432,1234,2024-12-01,21676,6979
2433,180,2024-02-01,43109,10747
2434,1082,2023-08-01,67351,6133
2435,2000,2024-04-01,74563,4335
2436,420,2024-05-01,54721,6229
2437,1973,2023-04-01,73079,1016
2438,560,2023-09-01,51701,5057
2439,684,2024-03-01,40720,11209
2440,776,2024-11-01,30043,9506
2441,1001,2023-08-01,71371,8319
2442,1409,2023-10-01,15137,8279
2443,1200,2024-11-01,56766,4656
2444,1922,2023-11-01,32264,10495
2445,1448,2024-07-01,28992,10645
2446,11,2023-02-01,28035,5652
2447,512,2023-07-01,70515,8997
2448,287,2023-01-01,23539,13516
2449,75,2024-11-01,42874,2021
2450,403,2024-08-01,72911,6425
2451,1220,2023-05-01,38854,12251
2452,292,2024-04-01,19954,2536
2453,1404,2023-11-01,38572,11041
2454,332,2023-09-01,70882,13945
2455,1156,2024-06-01,61350,8638
2456,1688,2023-05-01,44928,11515
2457,1531,2024-10-01,36059,10586
2458,1233,2023-01-01,53875,10234
2459,1822,2023-11-01,37077,6040
2460,1466,2024-11-01,52544,3170
2461,1574,2024-07-01,68954,10869
2462,1340,2024-10-01,15767,5752
2463,871,2023-10-01,51785,5877
2464,397,2024-06-01,22643,8707
2465,1546,2023-03-01,38898,5594
2466,197,2024-11-01,62739,8128
2467,1335,2023-04-01,60738,5337
2468,1736,2024-02-01,75166,9406
2469,550,2024-05-01,61094,1198
2470,1608,2023-01-01,72404,9579
2471,1542,2023-08-01,51777,14203
2472,832,2023-09-01,27696,7534
2473,1794,2023-12-01,30246,9973
2474,869,2023-02-01,20027,10627
2475,571,2023-07-01,59694,7907
2476,1379,2023-04-01,30737,9037
2477,427,2023-07-01,25420,5411
2478,1917,2024-10-01,17161,4258
2479,178,2024-08-01,32229,4267
2480,1428,2023-06-01,70027,3764
2481,1269,2023-06-01,56988,12358
2482,857,2023-04-01,72593,8672
2483,601,2024-11-01,40036,13883
2484,787,2024-08-01,39052,6831
2485,1477,2024-03-01,60632,11374
2486,286,2024-07-01,43226,13532
2487,897,2024-04-01,15347,10102
2488,1444,2024-12-01,42620,13531
2489,1921,2023-10-01,77214,2893
2490,1473,2023-02-01,67453,5967
2491,1341,2023-01-01,69848,3428
2492,1224,2024-07-01,74216,3947
2493,414,2024-06-01,52384,1734
2494,7,2024-07-01,41021,4314
2495,124,2023-01-01,20489,11633
2496,1409,2024-01-01,62253,5260
2497,463,2023-05-01,41538,11703
2498,255,2023-02-01,19556,2185
2499,1243,2023-07-01,22565,5869
2500,209,2024-02-01,63866,6885
2501,146,2023-04-01,27986,10767
2502,1679,2023-04-01,31524,13143
2503,1706,2023-09-01,77286,3440
2504,491,2024-11-01,39071,1929
2505,935,2023-11-01,46545,6957
2506,1817,2023-11-01,21259,11544
2507,690,2023-02-01,77789,9619
2508,1145,2023-06-01,17809,12567
2509,736,2024-08-01,49530,11517
2510,171,2024-09-01,16483,11230
2511,507,2023-03-01,29335,13326
2512,752,2023-01-01,39147,14289
2513,359,2024-05-01,62573,1711
2514,705,2023-12-01,61058,4291
2515,525,2024-02-01,37953,12943
2516,1928,2024-09-01,48576,2749
2517,731,2023-10-01,50162,2583
2518,307,2023-01-01,22457,10256
2519,1617,2023-03-01,78398,7852
2520,609,2023-04-01,37016,12750
2521,1518,2024-12-01,67023,14368
2522,1337,2024-12-01,63750,12067
2523,1898,2024-04-01,15875,12692
2524,1645,2023-11-01,74353,3929
2525,355,2023-03-01,65228,3721
2526,351,2023-09-01,27674,9677
2527,1246,2023-06-01,21996,4996
2528,1746,2024-01-01,77543,9939
2529,740,2023-07-01,70236,5436
2530,1238,2024-07-01,74532,10455
2531,1335,2024-12-01,47343,13431
2532,1674,2024-07-01,38455,9524
2533,293,2023-10-01,75632,4802
2534,323,2023-03-01,76913,7773
2535,1556,2023-06-01,42461,6332
2536,696,2024-01-01,45404,13966
2537,1675,2023-10-01,17037,2915
2538,1230,2024-11-01,16033,9636
2539,460,2024-06-01,36196,3820
2540,1611,2023-01-01,34219,14429
2541,362,2023-12-01,64775,11005
2542,562,2023-07-01,68244,13378
2543,649,2024-02-01,29890,8471
2544,65,2024-07-01,73998,6336
2545,1481,2023-05-01,58902,3623
2546,399,2023-12-01,48255,10250
2547,1310,2023-09-01,67958,12368
2548,773,2023-09-01,24020,3218
2549,1909,2024-01-01,71312,14574
2550,557,2024-11-01,15667,13968
2551,1014,2023-11-01,27470,10727
2552,141,2024-05-01,69949,5568
2553,743,2024-05-01,35187,9750
2554,7,2023-05-01,15357,3128
2555,278,2024-10-01,36186,2806
2556,750,2024-11-01,64977,4956
2557,1149,2023-06-01,17049,5014
2558,131,2023-11-01,47637,3309
2559,488,2024-07-01,71055,10501
2560,742,2023-06-01,79696,2380
2561,988,2023-08-01,24266,1273
2562,978,2024-03-01,48394,11580
2563,440,2023-07-01,58563,3710
2564,1425,2023-06-01,60638,8632
2565,376,2023-11-01,57689,3184
2566,1567,2024-12-01,27783,9706
2567,1346,2023-06-01,70964,12776
2568,5,2024-07-01,75318,10257
2569,1542,2023-09-01,62443,10148
2570,291,2023-12-01,73829,4583
2571,780,2024-02-01,25126,11600
2572,402,2023-03-01,37329,2582
2573,1853,2023-07-01,67931,4909
2574,548,2023-10-01,63417,14448
2575,1234,2024-04-01,60986,9664
2576,509,2024-12-01,53557,4586
2577,1827,2023-07-01,59287,10216
2578,779,2023-09-01,54792,8485
2579,267,2024-09-01,40184,2994
2580,972,2023-09-01,29889,14155
2581,1537,2023-08-01,40726,1639
2582,381,2023-11-01,25119,14212
2583,1458,2024-12-01,63913,8447
2584,1148,2023-04-01,50858,10348
2585,73,2024-05-01,18042,2005
2586,1151,2023-01-01,72397,6577
2587,1123,2023-12-01,62760,4789
2588,259,2024-01-01,76617,6985
2589,1729,2023-03-01,23595,14710
2590,1022,2023-02-01,44377,10967
2591,590,2024-08-01,45021,7301
2592,1324,2024-02-01,60501,1008
2593,98,2024-02-01,53898,9008
2594,1924,2024-07-01,16887,7610
2595,698,2023-11-01,75617,6654
2596,355,2023-02-01,65950,6376
2597,317,2024-03-01,15349,7613
2598,1857,2023-03-01,18958,14883
2599,235,2024-02-01,32062,5977
2600,784,2024-02-01,76605,2957
2601,1750,2024-09-01,18243,2272
2602,744,2023-09-01,68904,4014
2603,10,2024-09-01,43080,9364
2604,954,2024-09-01,63419,10364
2605,1398,2024-04-01,31660,7263
2606,410,2023-11-01,25132,8130
2607,1270,2023-09-01,62947,3074
2608,1044,2024-10-01,46853,5036
2609,55,2023-01-01,19407,9324
2610,810,2023-02-01,24314,13662
2611,404,2024-04-01,51957,7173
2612,263,2024-06-01,38680,8784
2613,881,2023-06-01,42820,10171
2614,284,2023-12-01,16531,10908
2615,153,2024-06-01,77971,6390
2616,1051,2023-04-01,55836,11317
2617,954,2023-10-01,47354,2278
2618,985,2024-10-01,45918,14970
2619,803,2024-05-01,58704,7047
2620,75,2024-05-01,51690,9471
2621,1899,2024-02-01,66768,3990
2622,1532,2024-08-01,79260,2294
2623,588,2023-02-01,72437,8183
2624,1692,2023-11-01,69229,11904
2625,1682,2024-07-01,59819,10188
2626,1453,2024-02-01,33098,4189
2627,971,2023-07-01,72559,12338
2628,1192,2024-06-01,22780,4485
2629,248,2024-07-01,33423,4593
2630,85,2024-04-01,15023,3493
2631,1733,2024-12-01,27528,9625
2632,1815,2023-08-01,31624,2706
2633,206,2024-09-01,44278,4782
2634,562,2023-12-01,36525,2158
2635,41,2023-07-01,16306,7540
2636,1910,2024-03-01,65422,11824
2637,1902,2023-12-01,31558,13904
2638,102,2024-08-01,65988,10253
2639,104,2024-12-01,29109,9550
2640,1664,2024-03-01,19681,5342
2641,66,2023-08-01,68746,1062
2642,188,2024-02-01,65117,7340
2643,669,2024-12-01,42357,5736
2644,750,2023-05-01,76243,11615
2645,380,2024-09-01,22719,2780
2646,751,2023-04-01,16938,3081
2647,1756,2024-10-01,26548,3004
2648,88,2024-04-01,56042,4963
2649,749,2023-05-01,64140,2647
2650,1697,2024-02-01,64743,3146
2651,734,2023-12-01,60092,8643
2652,522,2024-02-01,60692,9249
2653,1858,2024-09-01,53259,13313
2654,456,2024-09-01,23368,1392
2655,926,2024-01-01,43697,14612
2656,751,2024-03-01,50109,1153
2657,541,2024-10-01,60948,3386
2658,311,2024-04-01,45347,3649
2659,1755,2023-08-01,56924,8637
2660,1287,2023-05-01,53103,4657
2661,1372,2023-03-01,60731,12094
2662,1678,2023-12-01,36874,13042
2663,900,2023-10-01,49231,8397
2664,1835,2024-06-01,65096,14993
2665,1798,2024-10-01,56918,6658
2666,1203,2024-05-01,73303,11187
2667,48,2023-07-01,33489,11079
2668,981,2024-10-01,44808,5465
2669,1432,2023-10-01,72277,1830
2670,184,2024-01-01,28551,11686
2671,963,2023-01-01,78868,7852
2672,1180,2023-12-01,52059,3404
2673,71,2024-05-01,66279,8045
2674,1299,2023-04-01,38695,12871
2675,1352,2024-01-01,67821,7993
2676,28,2023-02-01,36673,3576
2677,1237,2023-04-01,41619,6075
2678,1816,2023-08-01,19937,2386
2679,169,2024-04-01,78495,8354
2680,1991,2023-07-01,48733,4206
2681,1495,2023-12-01,65467,12678
2682,1995,2024-11-01,45910,4509
2683,902,2023-11-01,40550,2991
2684,1744,2024-11-01,52732,1583
2685,1644,2023-08-01,53360,12745
2686,1132,2024-10-01,31441,11327
2687,306,2024-03-01,61707,13375
2688,566,2023-01-01,47963,12755
2689,563,2023-08-01,73207,3654
2690,681,2024-09-01,66160,14184
2691,1266,2023-12-01,70388,4607
2692,936,2024-05-01,60079,3125
2693,694,2023-01-01,24064,10832
2694,1165,2024-01-01,79853,7283
2695,1440,2024-08-01,58298,14719
2696,1286,2024-07-01,35427,7700
2697,928,2023-07-01,47236,6787
2698,317,2023-10-01,75015,13494
2699,1035,2024-12-01,72076,6788
2700,863,2023-02-01,33458,4157
2701,1998,2024-07-01,73875,4855
2702,845,2024-12-01,25659,2839
2703,1051,2024-02-01,16829,1609
2704,428,2024-04-01,36970,12271
2705,242,2024-11-01,63399,13001
2706,576,2023-12-01,41431,1289
2707,652,2024-05-01,49561,2406
2708,1103,2024-10-01,74144,6069
2709,1597,2023-03-01,39627,8695
2710,218,2024-12-01,39267,10774
2711,916,2024-01-01,19510,7175
2712,1147,2024-12-01,53011,9014
2713,120,2023-10-01,64617,14252
2714,1420,2023-03-01,64053,4369
2715,61,2023-06-01,33192,1537
2716,611,2023-11-01,69785,3481
2717,1718,2024-08-01,34962,9600
2718,44,2023-03-01,38259,3897
2719,1116,2024-07-01,56066,6951
2720,1012,2024-06-01,57401,8493
2721,360,2024-07-01,35698,12158
2722,1975,2023-07-01,48654,2444
2723,1497,2024-10-01,33251,11488
2724,1453,2023-12-01,72897,3000
2725,1896,2024-10-01,68752,1592
2726,713,2023-09-01,25010,2208
2727,44,2023-10-01,49382,10443
2728,1378,2023-09-01,49906,2029
2729,1842,2024-10-01,47802,12726
2730,24,2024-09-01,42523,8598
2731,246,2024-06-01,15352,5854
2732,765,2024-01-01,38661,8587
2733,1644,2023-07-01,47415,3053
2734,1529,2024-07-01,37732,8304
2735,146,2023-07-01,35533,14136
2736,1547,2024-06-01,30348,6223
2737,449,2023-11-01,77352,1213
2738,1895,2023-01-01,38631,13196
2739,333,2024-02-01,51002,2035
2740,1570,2023-11-01,45809,8374
2741,1370,2024-09-01,36508,4223
2742,1790,2024-08-01,30053,7469
2743,616,2024-03-01,65970,7369
2744,1505,2024-04-01,47058,3357
2745,1844,2023-05-01,27008,11288
2746,1881,2024-05-01,61883,12630
2747,1191,2024-03-01,17801,13884
2748,655,2024-09-01,23891,11361
2749,397,2023-07-01,55237,4763
2750,1926,2023-04-01,46036,3705
2751,505,2024-12-01,50240,9055
2752,1589,2024-11-01,42821,1689
2753,839,2023-05-01,49868,13970
2754,573,2024-07-01,47351,2726
2755,763,2024-01-01,78029,9825
2756,863,2023-11-01,77155,13502
2757,1230,2024-07-01,46258,10430
2758,314,2024-11-01,23933,6017
2759,61,2023-05-01,66968,11466
2760,78,2024-11-01,29410,1765
2761,1652,2023-05-01,69600,14417
2762,251,2023-07-01,49509,1008
2763,668,2024-01-01,37652,11694
2764,604,2023-01-01,18036,10666
2765,694,2023-02-01,70095,7711
2766,17,2024-12-01,40412,6442
2767,90,2024-04-01,28850,11397
2768,1946,2023-09-01,52977,13092
2769,830,2024-06-01,19873,4043
2770,1702,2023-01-01,47851,14280
2771,1250,2023-07-01,50135,12426
2772,692,2024-05-01,22987,6908
2773,2000,2023-03-01,67832,5224
2774,1507,2023-07-01,54876,6479
2775,913,2024-02-01,33791,11995
2776,1050,2023-02-01,53064,1508
2777,432,2024-05-01,67538,12607
2778,254,2024-09-01,43899,4061
2779,124,2024-07-01,49347,14437
2780,1898,2023-06-01,62411,5541
2781,1935,2023-11-01,78716,1476
2782,1587,2024-02-01,21123,8821
2783,1038,2024-05-01,60663,14747
2784,68,2023-02-01,33032,9437
2785,914,2024-05-01,37701,8778
2786,815,2024-06-01,47813,5964
2787,196,2024-01-01,45141,13926
2788,1302,2023-09-01,51160,10135
2789,412,2023-05-01,26899,1733
2790,542,2023-12-01,75464,11864
2791,1057,2024-10-01,79994,6680
2792,1806,2024-01-01,55003,6858
2793,38,2024-10-01,50959,7916
2794,107,2024-07-01,27756,8371
2795,1934,2024-04-01,42420,13159
2796,600,2024-12-01,54967,11783
2797,76,2023-08-01,71305,4997
2798,1517,2023-10-01,47332,3990
2799,1828,2024-05-01,48974,12835
2800,939,2024-03-01,19680,11094
2801,1543,2023-04-01,35505,6190
2802,1965,2024-07-01,54776,6684
2803,538,2024-04-01,15257,1598
2804,1224,2024-06-01,28113,7774
2805,1177,2024-01-01,29517,1164
2806,760,2023-04-01,27155,10714
2807,1461,2024-05-01,65446,3352
2808,1683,2023-04-01,15017,12340
2809,365,2023-07-01,31577,1807
2810,1492,2023-05-01,79227,8256
2811,65,2024-01-01,70157,1453
2812,1688,2023-12-01,65611,11817
2813,584,2023-05-01,74130,4564
2814,1072,2024-06-01,58684,4391
2815,1946,2024-08-01,21128,6397
2816,1463,2024-02-01,68731,12188
2817,2,2023-08-01,53821,6524
2818,1724,2024-08-01,66998,13336
2819,1978,2024-04-01,40466,12547
2820,1698,2023-10-01,43706,13979
2821,416,2023-11-01,19753,12455
2822,1792,2023-10-01,43839,2431
2823,202,2024-08-01,47164,14943
2824,267,2024-08-01,52150,11605
2825,1347,2024-11-01,73468,6038
2826,1376,2024-07-01,54765,13651
2827,1754,2024-11-01,18960,12930
2828,144,2023-01-01,44024,5133
2829,148,2023-10-01,22130,11081
2830,295,2024-06-01,62321,14530
2831,411,2024-08-01,71812,4957
2832,570,2024-02-01,35028,6847
2833,1940,2023-08-01,74157,1890
2834,469,2023-07-01,21252,10983
2835,360,2024-02-01,65035,5455
2836,1604,2024-08-01,66220,3204
2837,1639,2023-12-01,55109,9812
2838,764,2024-11-01,56053,11913
2839,1590,2023-06-01,52068,12994
2840,771,2024-10-01,45840,14914
2841,833,2023-06-01,32852,6662
2842,184,2023-04-01,57382,1086
2843,383,2024-01-01,53878,5313
2844,319,2024-12-01,58931,13937
2845,1981,2024-02-01,55143,9536
2846,1630,2023-01-01,75929,9010
2847,1674,2024-02-01,40067,7037
2848,789,2023-03-01,33454,11783
2849,186,2024-01-01,65280,14636
2850,1569,2024-03-01,58687,11585
2851,460,2024-01-01,50754,3340
2852,1735,2023-02-01,31360,8553
2853,1237,2023-07-01,63271,3737
2854,1929,2023-02-01,46069,2722
2855,139,2024-01-01,25349,4279
2856,1200,2024-12-01,47668,2818
2857,1546,2023-04-01,69043,2480
2858,145,2023-07-01,31412,8700
2859,1079,2024-08-01,31626,9928
2860,127,2023-05-01,76624,9159
2861,225,2024-04-01,52556,7408
2862,685,2023-11-01,15269,6620
2863,525,2024-09-01,31258,10118
2864,1579,2023-11-01,32968,10398
2865,566,2024-09-01,29293,3525
2866,20,2024-11-01,24532,1812
2867,654,2024-07-01,16785,2352
2868,1330,2024-01-01,66093,3944
2869,779,2023-12-01,31518,6438
2870,1754,2024-06-01,59469,14875
2871,553,2024-09-01,63528,13874
2872,397,2023-02-01,59322,7039
2873,415,2024-11-01,70772,3875
2874,1810,2024-06-01,75511,5785
2875,1752,2023-09-01,61546,11993
2876,1269,2023-12-01,28840,12742
2877,166,2024-10-01,50369,13303
2878,988,2024-06-01,76416,2445
2879,648,2024-10-01,31855,6681
2880,619,2023-06-01,35787,7089
2881,1724,2023-12-01,65989,10232
2882,1041,2023-09-01,51418,1117
2883,1588,2023-10-01,25449,5212
2884,1297,2024-10-01,56703,14437
2885,1654,2024-04-01,30908,12752
2886,1641,2024-03-01,68739,6164
2887,629,2024-07-01,18962,6363
2888,1770,2024-11-01,62151,13801
2889,424,2024-09-01,39836,9641
2890,137,2024-05-01,63219,14800
2891,695,2023-12-01,47844,11711
2892,959,2024-04-01,45369,9371
2893,9,2024-02-01,55259,3903
2894,1168,2023-07-01,52257,6451
2895,1744,2024-03-01,62676,6601
2896,1432,2024-12-01,43070,6166
2897,1311,2023-10-01,63501,14273
2898,795,2023-06-01,31613,14858
2899,753,2024-05-01,46795,3972
2900,708,2024-07-01,25954,7109
2901,497,2024-10-01,32880,4700
2902,1993,2024-10-01,75881,7566
2903,760,2023-05-01,44598,10986
2904,1480,2024-09-01,58388,14742
2905,650,2023-08-01,67303,4104
2906,817,2024-06-01,68196,3438
2907,818,2024-05-01,56409,6135
2908,1636,2023-08-01,45999,4360
2909,1550,2023-03-01,67916,14409
2910,788,2023-01-01,37621,9402
2911,593,2023-01-01,65479,7290
2912,924,2023-09-01,25491,10911
2913,1465,2024-03-01,38660,7263
2914,974,2024-11-01,21735,2890
2915,1406,2024-06-01,55292,12213
2916,1809,2024-10-01,75236,11828
2917,730,2023-07-01,26845,8754
2918,1138,2023-12-01,49909,1773
2919,1779,2024-09-01,21619,9694
2920,725,2023-12-01,46701,5030
2921,605,2024-10-01,57051,3212
2922,1206,2023-08-01,79217,6690
2923,385,2024-08-01,39722,10353
2924,1486,2024-06-01,69317,10863
2925,35,2024-05-01,60742,8919
2926,988,2024-02-01,78863,14617
2927,1059,2023-05-01,60475,11237
2928,178,2024-09-01,64695,2822
2929,1819,2023-04-01,44464,14701
2930,868,2023-07-01,50677,2515
2931,411,2023-02-01,30454,11711
2932,1203,2024-08-01,22445,14579
2933,332,2023-02-01,42306,12605
2934,1628,2023-07-01,28406,3360
2935,1716,2023-11-01,64529,4308
2936,1640,2024-11-01,54351,8678
2937,736,2024-05-01,38556,7099
2938,1623,2024-06-01,75569,14351
2939,1862,2023-07-01,76801,13704
2940,1523,2023-12-01,53088,1197
2941,1927,2023-03-01,26746,12236
2942,712,2024-05-01,65562,14719
2943,155,2024-12-01,18266,14378
2944,725,2023-10-01,15530,5109
2945,578,2023-05-01,72081,4074
2946,1141,2024-03-01,37982,11338
2947,1787,2024-03-01,73283,5839
2948,963,2023-02-01,50504,2882
2949,1476,2023-02-01,48914,7900
2950,601,2024-05-01,32530,9767
2951,1881,2024-09-01,43614,1838
2952,1249,2024-07-01,50062,2001
2953,1536,2023-12-01,58723,12523
2954,1198,2024-01-01,18036,13418
2955,1313,2024-01-01,20961,8006
2956,241,2023-11-01,60306,4453
2957,732,2024-04-01,40484,8509
2958,260,2024-11-01,39738,12225
2959,1559,2023-11-01,55263,14886
2960,875,2023-10-01,71644,7485
2961,469,2024-03-01,61219,8662
2962,1768,2024-08-01,60949,10605
2963,1802,2023-02-01,64449,5982
2964,1383,2023-04-01,49609,8488
2965,145,2024-01-01,68184,5107
2966,1665,2023-10-01,52433,13556
2967,516,2023-05-01,30967,3019
2968,1757,2024-03-01,21754,10697
2969,273,2024-07-01,61514,10252
2970,790,2024-03-01,56475,8778
2971,632,2023-06-01,67085,3774
2972,204,2024-03-01,28177,9186
2973,1556,2023-08-01,61971,11729
2974,320,2023-03-01,29778,7715
2975,357,2024-10-01,46707,1568
2976,1203,2024-08-01,55607,7450
2977,1024,2024-08-01,24247,8218
2978,357,2024-08-01,44138,11815
2979,84,2023-10-01,64400,13881
2980,901,2024-03-01,18441,14925
2981,1475,2024-09-01,65158,3324
2982,494,2024-04-01,16481,10319
2983,579,2023-04-01,32010,6095
2984,327,2023-03-01,76839,9948
2985,1564,2023-03-01,74412,3815
2986,1453,2024-03-01,21880,12224
2987,1750,2024-12-01,24923,5037
2988,210,2024-09-01,51204,8001
2989,1591,2024-04-01,49106,6614
2990,156,2023-08-01,42094,3836
2991,306,2024-07-01,70066,11617
2992,1302,2024-05-01,47531,7017
2993,1558,2023-02-01,36850,12759
2994,979,2023-09-01,32118,13092
2995,462,2023-07-01,36059,12262
2996,1629,2024-08-01,75786,9498
2997,1542,2023-03-01,24107,3471
2998,1881,2023-05-01,76892,13437
2999,1265,2024-11-01,30525,9050
3000,1553,2024-03-01,54974,11829
3001,1927,2023-05-01,20827,9192
3002,736,2024-08-01,54253,8303
3003,1341,2023-04-01,56291,2792
3004,961,2024-08-01,41820,12307
3005,1894,2024-07-01,36054,9424
3006,1237,2023-02-01,62780,14948
3007,1904,2024-04-01,62987,2237
3008,1295,2024-12-01,17226,8835
3009,399,2024-10-01,59930,6992
3010,560,2024-10-01,61095,3267
3011,629,2023-06-01,79774,8045
3012,1516,2024-02-01,60398,1938
3013,1364,2023-04-01,46257,3807
3014,1320,2024-12-01,70151,12377
3015,441,2023-01-01,31604,3614
3016,1696,2024-08-01,41388,1368
3017,1096,2023-10-01,76717,9346
3018,1689,2024-03-01,79760,3483
3019,27,2024-04-01,68118,14153
3020,289,2023-09-01,42197,14978
3021,1222,2024-01-01,30617,11865
3022,1720,2024-03-01,44332,7268
3023,89,2024-03-01,42192,9748
3024,1101,2023-12-01,29835,5241
3025,1195,2023-11-01,22187,9381
3026,648,2024-12-01,53679,1349
3027,1374,2023-10-01,32737,3991
3028,439,2024-09-01,40991,13618
3029,1950,2023-03-01,18716,10760
3030,1244,2024-09-01,21433,1073
3031,1559,2024-12-01,42454,7024
3032,617,2023-06-01,19419,10614
3033,1072,2024-01-01,61781,9575
3034,383,2023-04-01,50358,12252
3035,288,2023-10-01,23426,3384
3036,1162,2023-09-01,54123,9145
3037,1690,2023-04-01,36121,2109
3038,1311,2024-03-01,21140,7321
3039,1087,2024-09-01,42875,4630
3040,597,2024-07-01,63960,9942
3041,78,2024-09-01,74254,12249
3042,576,2024-04-01,60225,4741
3043,1167,2023-01-01,29985,11466
3044,1280,2023-12-01,35395,12266
3045,909,2023-10-01,29074,2662
3046,403,2024-10-01,49714,14235
3047,1932,2024-01-01,26636,5394
3048,1168,2023-03-01,36048,14631
3049,962,2023-12-01,45706,13481
3050,1656,2023-07-01,39087,8483
3051,281,2024-03-01,17939,8728
3052,440,2024-05-01,30789,9760
3053,1113,2024-03-01,15995,1253
3054,478,2023-11-01,69613,7082
3055,476,2023-10-01,39368,6222
3056,425,2024-06-01,30006,9998
3057,610,2023-02-01,77992,11778
3058,124,2024-12-01,23436,10453
3059,843,2024-09-01,33097,14582
3060,1406,2024-03-01,25169,11021
3061,1974,2024-03-01,62861,12681
3062,476,2024-05-01,38337,4708
3063,1996,2023-01-01,25374,14853
3064,1811,2024-07-01,55459,7300
3065,1756,2024-06-01,57351,1576
3066,858,2024-11-01,29274,1479
3067,1469,2023-12-01,64236,13286
3068,1072,2023-07-01,46711,10006
3069,1537,2023-12-01,29237,5625
3070,645,2024-10-01,58116,9960
3071,1139,2023-07-01,63768,2306
3072,627,2023-12-01,63982,6981
