country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-11-2025 09:00,22.5367507,88.3638022,CO,13,109,53
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",17-11-2025 09:00,23.618183,87.105718,OZONE,11,53,19
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",17-11-2025 09:00,23.616515,87.119133,NO2,12,57,28
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",17-11-2025 09:00,23.616515,87.119133,OZONE,14,79,33
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",17-11-2025 09:00,22.7605581,88.3617589,PM2.5,65,161,112
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",17-11-2025 09:00,22.7605581,88.3617589,CO,36,73,52
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",17-11-2025 09:00,23.567923,87.306843,PM2.5,49,158,97
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",17-11-2025 09:00,25.425602,81.917152,PM2.5,51,184,121
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",17-11-2025 09:00,25.425602,81.917152,CO,34,101,79
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",17-11-2025 09:00,25.494,81.863,PM2.5,56,265,146
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",17-11-2025 09:00,25.494,81.863,SO2,28,50,38
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",17-11-2025 09:00,25.44919916,81.82735986,PM2.5,66,300,174
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",17-11-2025 09:00,25.44919916,81.82735986,NH3,5,14,9
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",17-11-2025 09:00,29.2124114,78.9611753,OZONE,1,32,3
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",17-11-2025 09:00,30.075911,78.2859547,OZONE,67,67,67
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",17-11-2025 09:00,23.697936,86.944395,PM10,59,135,104
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",17-11-2025 09:00,23.697936,86.944395,NO2,8,38,19
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",17-11-2025 09:00,25.262326,82.995408,PM10,102,178,134
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",17-11-2025 09:00,25.32393,82.99687,PM10,59,169,102
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",17-11-2025 09:00,30.269444,78.044167,CO,2,28,10
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",17-11-2025 09:00,28.849399,78.742362,SO2,29,128,68
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",17-11-2025 09:00,28.849399,78.742362,CO,24,78,40
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",17-11-2025 09:00,28.802625,78.753728,NH3,5,6,5
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",17-11-2025 09:00,28.802625,78.753728,OZONE,24,65,27
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",17-11-2025 09:00,25.3505986,82.9083074,NO2,4,12,7
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",17-11-2025 09:00,25.301778,82.996789,PM2.5,65,306,139
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",17-11-2025 09:00,25.301778,82.996789,CO,20,108,57
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-11-2025 09:00,22.49929,88.36917,PM10,130,272,181
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-11-2025 09:00,22.627847,88.380669,NO2,26,113,58
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",17-11-2025 09:00,22.51106,88.35142,CO,24,104,50
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",17-11-2025 09:00,26.6879226,88.4152495,PM2.5,43,82,58
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",17-11-2025 09:00,24.75746,84.366208,NO2,7,8,8
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",17-11-2025 09:00,25.42742023,86.13886079,PM2.5,63,250,127
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",17-11-2025 09:00,26.80365,84.51954,NH3,1,2,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",17-11-2025 09:00,25.251013,86.989001,PM2.5,NA,NA,NA
India,Assam,Silchar,"Tarapur, Silchar - PCBA",17-11-2025 09:00,24.82827,92.79525,OZONE,2,6,2
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",17-11-2025 09:00,26.146529,87.454184,PM10,7,102,58
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",17-11-2025 09:00,26.146529,87.454184,NO2,1,69,22
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",17-11-2025 09:00,26.146529,87.454184,NH3,10,11,11
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",17-11-2025 09:00,25.5626095,84.663264,PM10,37,117,83
India,Assam,Guwahati,"IITG, Guwahati - PCBA",17-11-2025 09:00,26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"IITG, Guwahati - PCBA",17-11-2025 09:00,26.2028636,91.70046436,CO,7,12,10
India,Assam,Guwahati,"IITG, Guwahati - PCBA",17-11-2025 09:00,26.2028636,91.70046436,OZONE,1,39,3
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",17-11-2025 09:00,26.181742,91.78063,PM10,37,125,83
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",17-11-2025 09:00,26.446912,91.439057,PM10,24,89,53
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-11-2025 09:00,16.9872867,81.7363176,PM2.5,68,178,113
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-11-2025 09:00,16.9872867,81.7363176,SO2,8,46,19
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-11-2025 09:00,16.9872867,81.7363176,OZONE,15,55,21
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",17-11-2025 09:00,13.67,79.35,NO2,15,24,21
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-11-2025 09:00,16.5150833,80.5181667,PM10,99,160,125
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-11-2025 09:00,16.5150833,80.5181667,CO,17,35,27
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",17-11-2025 09:00,14.675886,77.593027,PM10,53,84,71
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",17-11-2025 09:00,14.675886,77.593027,NO2,18,18,18
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",17-11-2025 09:00,14.675886,77.593027,NH3,4,4,4
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",17-11-2025 09:00,14.465052,78.824187,OZONE,20,22,21
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",17-11-2025 09:00,26.446912,91.439057,NH3,4,8,6
India,Assam,Silchar,"Tarapur, Silchar - PCBA",17-11-2025 09:00,24.82827,92.79525,PM2.5,37,58,43
India,Assam,Silchar,"Tarapur, Silchar - PCBA",17-11-2025 09:00,24.82827,92.79525,PM10,52,73,62
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",17-11-2025 09:00,16.509717,80.612222,CO,32,32,32
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",17-11-2025 09:00,16.554731,80.64911,SO2,2,11,5
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",17-11-2025 09:00,16.554731,80.64911,CO,19,50,34
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",17-11-2025 09:00,26.071318,91.87488,NO2,5,9,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",17-11-2025 09:00,26.071318,91.87488,OZONE,14,27,18
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",17-11-2025 09:00,16.536107,80.594233,NO2,22,22,22
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",17-11-2025 09:00,26.2271665,84.3570427,NO2,1,2,1
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-11-2025 09:00,30.735567,76.775714,NO2,5,45,17
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-11-2025 09:00,30.735567,76.775714,OZONE,5,71,7
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-11-2025 09:00,30.751462,76.762879,NO2,13,46,25
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-11-2025 09:00,30.751462,76.762879,CO,19,45,31
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-11-2025 09:00,30.719859,76.738637,PM2.5,55,273,144
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-11-2025 09:00,30.719859,76.738637,PM10,57,161,108
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-11-2025 09:00,30.719859,76.738637,SO2,12,78,21
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-11-2025 09:00,30.719859,76.738637,OZONE,2,99,3
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",17-11-2025 09:00,21.194815,81.31477,PM2.5,29,60,43
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",17-11-2025 09:00,25.251013,86.989001,CO,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",17-11-2025 09:00,25.265194,87.012947,PM10,NA,NA,NA
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",17-11-2025 09:00,25.204762,85.51496,NO2,9,10,10
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",17-11-2025 09:00,25.204762,85.51496,OZONE,20,37,30
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",17-11-2025 09:00,25.56752,83.966379,PM10,83,152,121
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",17-11-2025 09:00,25.56752,83.966379,NO2,7,10,9
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",17-11-2025 09:00,25.7808257,84.7446768,PM10,1,67,39
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",17-11-2025 09:00,25.592539,85.227158,CO,50,112,80
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",17-11-2025 09:00,25.592539,85.227158,OZONE,8,13,10
India,Bihar,Patna,"Muradpur, Patna - BSPCB",17-11-2025 09:00,25.619651,85.147382,NO2,7,11,8
India,Bihar,Patna,"Muradpur, Patna - BSPCB",17-11-2025 09:00,25.619651,85.147382,CO,36,75,53
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",17-11-2025 09:00,25.599486,85.113666,NO2,75,185,113
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",17-11-2025 09:00,25.599486,85.113666,SO2,6,8,7
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",17-11-2025 09:00,25.366336,87.117468,PM2.5,22,98,78
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",17-11-2025 09:00,25.366336,87.117468,NO2,4,7,6
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",17-11-2025 09:00,26.0881305,87.93840336,NH3,2,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",17-11-2025 09:00,26.0881305,87.93840336,SO2,6,8,7
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",17-11-2025 09:00,27.308328,84.531742,PM10,43,148,79
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-11-2025 09:00,26.63086,84.90051,PM2.5,25,200,99
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-11-2025 09:00,26.63086,84.90051,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB",17-11-2025 09:00,25.376776,86.471523,OZONE,12,27,19
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",17-11-2025 09:00,26.11442,85.39813,NH3,7,12,10
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",17-11-2025 09:00,26.11442,85.39813,CO,32,108,47
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-11-2025 09:00,26.1209,85.3647,PM2.5,82,95,89
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-11-2025 09:00,26.1209,85.3647,SO2,3,6,4
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",17-11-2025 09:00,25.586562,85.043586,NH3,7,18,10
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",17-11-2025 09:00,25.586562,85.043586,OZONE,7,67,12
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",17-11-2025 09:00,24.7955,84.9994,SO2,7,21,10
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",17-11-2025 09:00,24.7955,84.9994,OZONE,19,20,20
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",17-11-2025 09:00,24.792403,84.992416,CO,38,44,40
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",17-11-2025 09:00,24.792403,84.992416,OZONE,1,33,4
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",17-11-2025 09:00,25.697189,85.2459,PM10,NA,NA,NA
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",17-11-2025 09:00,25.697189,85.2459,CO,NA,NA,NA
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",17-11-2025 09:00,21.194815,81.31477,OZONE,3,80,20
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",17-11-2025 09:00,21.224231,81.40835,PM2.5,32,123,56
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",17-11-2025 09:00,21.224231,81.40835,NH3,3,5,4
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",17-11-2025 09:00,22.118125,83.140608,PM2.5,55,83,67
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",17-11-2025 09:00,22.118125,83.140608,PM10,54,118,78
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",17-11-2025 09:00,25.366336,87.117468,CO,44,57,55
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",17-11-2025 09:00,25.0328,85.41948,PM2.5,28,170,94
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",17-11-2025 09:00,25.0328,85.41948,NO2,8,10,9
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",17-11-2025 09:00,25.859655,85.77944,OZONE,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",17-11-2025 09:00,25.560083,87.553265,PM2.5,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",17-11-2025 09:00,25.560083,87.553265,OZONE,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",17-11-2025 09:00,28.647622,77.315809,PM2.5,177,489,380
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",17-11-2025 09:00,28.647622,77.315809,SO2,46,68,56
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-11-2025 09:00,28.695381,77.181665,NO2,28,168,112
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-11-2025 09:00,28.695381,77.181665,OZONE,1,146,2
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",17-11-2025 09:00,28.4706914,77.1099364,CO,8,66,48
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",17-11-2025 09:00,28.4706914,77.1099364,OZONE,21,149,28
India,Delhi,Delhi,"Bawana, Delhi - DPCC",17-11-2025 09:00,28.7762,77.051074,PM10,189,435,333
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",17-11-2025 09:00,28.7256504,77.2011573,NO2,66,159,109
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",17-11-2025 09:00,28.5512005,77.2735737,NO2,6,38,23
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",17-11-2025 09:00,28.5512005,77.2735737,OZONE,11,163,14
India,Delhi,Delhi,"DTU, Delhi - CPCB",17-11-2025 09:00,28.7500499,77.1112615,CO,26,82,73
India,Delhi,Delhi,"DTU, Delhi - CPCB",17-11-2025 09:00,28.7500499,77.1112615,OZONE,15,62,19
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-11-2025 09:00,28.498571,77.26484,NO2,69,149,98
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",17-11-2025 09:00,28.6573814,77.1585447,CO,34,133,104
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",17-11-2025 09:00,28.530785,77.271255,PM10,162,366,285
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",17-11-2025 09:00,28.530785,77.271255,OZONE,8,214,12
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",17-11-2025 09:00,28.623763,77.287209,PM2.5,170,450,367
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",17-11-2025 09:00,28.623763,77.287209,SO2,5,10,7
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",17-11-2025 09:00,28.674045,77.131023,PM2.5,253,469,378
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",17-11-2025 09:00,22.368195,82.746431,PM10,48,63,62
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",17-11-2025 09:00,22.368195,82.746431,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",17-11-2025 09:00,22.12665,83.483212,PM10,44,189,86
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",17-11-2025 09:00,22.12665,83.483212,OZONE,5,74,6
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",17-11-2025 09:00,21.258815,81.578979,OZONE,6,6,6
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",17-11-2025 09:00,21.219665,81.630094,PM2.5,31,56,47
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-11-2025 09:00,28.60909,77.0325413,OZONE,12,89,12
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-11-2025 09:00,28.570173,76.933762,NO2,121,142,130
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-11-2025 09:00,28.570173,76.933762,NH3,8,9,9
India,Delhi,Delhi,"Narela, Delhi - DPCC",17-11-2025 09:00,28.822836,77.101981,NO2,20,85,52
India,Delhi,Delhi,"Narela, Delhi - DPCC",17-11-2025 09:00,28.822836,77.101981,NH3,16,18,17
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",17-11-2025 09:00,28.6573814,77.1585447,PM2.5,243,431,328
India,Delhi,Delhi,"ITO, Delhi - CPCB",17-11-2025 09:00,28.628624,77.24106,OZONE,10,64,12
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",17-11-2025 09:00,28.73282,77.170633,PM2.5,233,500,404
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-11-2025 09:00,28.58028,77.233829,NO2,32,153,101
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-11-2025 09:00,28.58028,77.233829,NH3,5,6,5
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",17-11-2025 09:00,21.371751,81.664929,PM2.5,43,307,163
India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-11-2025 09:00,28.815329,77.15301,PM2.5,150,500,386
India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-11-2025 09:00,28.815329,77.15301,NH3,11,20,16
India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-11-2025 09:00,28.815329,77.15301,SO2,12,41,19
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",17-11-2025 09:00,28.5918245,77.2273074,OZONE,8,145,11
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",17-11-2025 09:00,28.636429,77.201067,NO2,NA,NA,NA
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",17-11-2025 09:00,28.636429,77.201067,CO,NA,NA,NA
India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-11-2025 09:00,28.684678,77.076574,SO2,4,88,52
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",17-11-2025 09:00,28.5710274,77.0719006,NO2,45,160,97
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",17-11-2025 09:00,28.5627763,77.1180053,PM10,159,375,275
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",17-11-2025 09:00,28.5504249,77.2159377,PM10,168,403,289
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",17-11-2025 09:00,28.710508,77.249485,SO2,6,40,15
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",17-11-2025 09:00,28.710508,77.249485,CO,46,125,119
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",17-11-2025 09:00,28.531346,77.190156,SO2,1,16,9
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",17-11-2025 09:00,28.531346,77.190156,CO,27,70,52
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",17-11-2025 09:00,28.672342,77.31526,OZONE,4,39,4
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",17-11-2025 09:00,28.699793,77.165453,PM2.5,197,500,399
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",17-11-2025 09:00,28.699793,77.165453,PM10,194,495,402
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",17-11-2025 09:00,28.806223,76.141105,NO2,1,34,31
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",17-11-2025 09:00,28.593883,76.270653,OZONE,15,18,16
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",17-11-2025 09:00,28.2068,76.7997,PM2.5,81,312,178
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",17-11-2025 09:00,28.2068,76.7997,PM10,107,257,162
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",17-11-2025 09:00,28.2068,76.7997,CO,56,72,66
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",17-11-2025 09:00,28.39072,77.30059,PM10,187,198,193
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",17-11-2025 09:00,22.969611,72.6435,OZONE,22,59,31
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",17-11-2025 09:00,30.379589,76.778328,NO2,20,25,23
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",17-11-2025 09:00,30.379589,76.778328,NH3,9,12,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",17-11-2025 09:00,30.379589,76.778328,SO2,31,32,31
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",17-11-2025 09:00,28.6701,76.9254,PM10,6,500,296
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",17-11-2025 09:00,28.6701,76.9254,SO2,7,7,7
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",17-11-2025 09:00,28.3419248,77.319699,NH3,3,3,3
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",17-11-2025 09:00,23.163798,72.677768,SO2,6,17,11
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",17-11-2025 09:00,23.243639,72.68994,PM10,76,121,101
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",17-11-2025 09:00,23.221714,72.654328,SO2,5,15,11
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",17-11-2025 09:00,20.362421,72.918013,PM2.5,43,311,136
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",17-11-2025 09:00,20.362421,72.918013,NH3,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",17-11-2025 09:00,20.362421,72.918013,OZONE,2,2,2
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",17-11-2025 09:00,28.39072,77.30059,CO,10,12,12
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",17-11-2025 09:00,28.39072,77.30059,OZONE,27,33,31
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",17-11-2025 09:00,28.4417,77.3217,PM2.5,207,222,213
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",17-11-2025 09:00,29.503664,75.467934,CO,25,44,32
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",17-11-2025 09:00,23.107969,72.574648,PM10,94,180,126
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",17-11-2025 09:00,23.002657,72.591912,PM10,44,182,97
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",17-11-2025 09:00,23.020509,72.579261,PM10,110,485,182
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",17-11-2025 09:00,23.020509,72.579261,SO2,11,26,16
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",17-11-2025 09:00,28.4275,77.1465,PM10,70,232,132
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",17-11-2025 09:00,28.4275,77.1465,CO,12,69,36
India,Haryana,Jind,"Police Lines, Jind - HSPCB",17-11-2025 09:00,29.307814,76.337619,NH3,4,6,5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",17-11-2025 09:00,28.639652,77.146275,CO,68,107,87
India,Delhi,Delhi,"Pusa, Delhi - IMD",17-11-2025 09:00,28.63611,77.173332,PM10,153,421,282
India,Delhi,Delhi,"Pusa, Delhi - IMD",17-11-2025 09:00,28.63611,77.173332,OZONE,14,60,15
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",17-11-2025 09:00,23.023389,72.515201,NO2,17,147,59
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",17-11-2025 09:00,23.163798,72.677768,PM10,110,160,136
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",17-11-2025 09:00,30.943887,76.801991,NH3,6,10,8
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",17-11-2025 09:00,30.943887,76.801991,CO,48,113,79
